circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude,coordinate_status
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Tumarada B.O,535557,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.7226000,18.6111000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Narayanapuram B.O,535557,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5450000,18.6369000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pedapenki B.O,535557,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5297000,18.6149000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Church Road Ndt B.O,535573,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.3584000,18.5735000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Barli B.O,535559,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4709000,18.6212000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gadelavalasa B.O,535559,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4411200,18.6350200,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gorle Seetharampuram B.O,535559,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.2586000,18.5268000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Mettavalasa B.O,535559,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.3172000,18.5394000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Ramuduvalasa B.O,535559,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4805000,18.5965000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gotnandi B.O,535128,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6018000,18.3700000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Mokhasa Duggivalasa B.O,535128,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6018000,18.3700000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Golladi Agraharam B.O,535578,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.3531000,18.4836000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Koduru B.O,535578,BO,Non Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.3531000,18.4836000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gottipalli B.O,535102,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4455000,18.3940000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Bhupalarajapuram B.O,535102,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4088000,18.3774000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chappabutchampeta B.O,535547,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.2512000,18.6887000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kaviripalli B.O,535547,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.2342000,18.6696000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Thunda B.O,535547,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4093000,18.6610000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pandiri Mamidivalasa B.O,535593,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.1655000,18.6758000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Batuva B.O,535125,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6132000,18.3299000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gedda Kancharam B.O,532148,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.1421000,18.0574000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Perapi B.O,535125,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6015000,18.2684000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kesali B.O,535592,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.1030000,18.4546000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Karada B.O,535568,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4279000,18.5488000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kottakki B.O,503145,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.2359000,18.5153000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Itlamamidipalli B.O,535579,BO,Non Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.3106000,18.5091000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kondakenguva B.O,535579,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.2646000,18.4548000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kota Sirlam B.O,535579,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.2777000,18.4469000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Mamidivalasa B.O,535579,BO,Non Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.2828000,18.4643000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Sompuram B.O,535579,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.3004000,18.5009000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Tarapuram B.O,535579,BO,Non Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.2547000,18.5027000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Panchali B.O,535591,BO,Non Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.1736000,18.4807000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Matumuru B.O,535591,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.1706000,18.5591000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pedapadam B.O,535591,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.2423000,18.5870000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Khasapeta B.O,535546,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.3675000,18.6376000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Ramavaram B.O,535546,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.3520000,18.6261000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Appayyapeta B.O,535546,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5022000,18.6453000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pedabantupalli B.O,535101,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.4952000,18.3183000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Jada B.O,532148,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.1422000,18.0577000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Nemalam B.O,535126,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.5602000,18.5015000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Nandigam B.O,535124,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.5495000,18.0236000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Dalaivalasa B.O,535463,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4690000,18.7199000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Sanyasirajupeta B.O,535463,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4318000,18.7178000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Uddavolu B.O,535463,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5253500,18.7199600,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Vallarigudaba B.O,535463,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5323000,18.7079000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Manda B.O,503188,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6118000,18.9427000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Voppangi B.O,535523,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6200000,19.0127000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Dummangi B.O,535523,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6581100,19.0616000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kukkidi B.O,535523,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,83.6592000,19.0510000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kotipam B.O,535521,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4569000,18.8627000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chollapadam B.O,535521,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4509000,18.9471000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Buddemkharja B.O,535524,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5516000,18.8638000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gotivada B.O,535524,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6060000,18.8837000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gorjipadu B.O,535534,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6935000,18.9216000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Jumbiri B.O,535534,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.7251000,18.8411000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Dharmalakshmipuram B.O,535534,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.7251000,18.4112000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kondabaridi B.O,535534,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6802000,18.9359000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Narsipuram B.O,535522,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4038000,18.7397000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Mulaga B.O,535522,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.3270000,18.7674000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Avalangi B.O,532462,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6695000,18.6052000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Talavaram B.O,532462,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6886000,18.6111000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Regidi B.O,532440,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.7228000,18.5968000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Purli B.O,532440,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.7691000,18.5650000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Tampatapalli B.O,532440,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.7228000,18.5968000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Addapuseela B.O,535502,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4535000,18.7640000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kudama B.O,535525,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5334000,18.7332000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Santhoshapuram B.O,535525,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5067000,18.7708000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Lakhanapuram B.O,535525,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.5537000,18.7520000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Markondaputti B.O,535525,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.4495000,18.7964000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kuddapalli B.O,532443,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.8007000,18.6649000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Pedduru B.O,532443,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.8286000,18.6816000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Kottisa B.O,532461,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,83.5782000,18.6337000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Sivvam B.O,532461,BO,Non Delivery,SRIKAKULAM,ANDHRA PRADESH,83.6200000,18.6274000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Chidimi B.O,532460,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6164000,18.6517000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Gadagamma B.O,532460,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6064000,18.6600000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Tudi B.O,532460,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6407000,18.6484000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Vanduva B.O,532460,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.6407000,18.6484000,likely_swapped
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Srirampuram B.O,533353,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA,missing_pair
Bihar Circle,DivReportingCircle,Rohtas Division,karanj bo,802213,BO,Delivery,ROHTAS,BIHAR,NA,NA,missing_pair
Chattisgarh Circle,NA,Bastar Division,Alampalli B.O,494111,BO,Delivery,NA,NA,18.416801,81282380,out_of_bounds
Chattisgarh Circle,DivReportingCircle,Bastar Division,Korgaon B.O,494441,BO,Delivery,DANTEWADA,CHHATTISGARH,81.700000000000003,20.050000000000001,likely_swapped
Chattisgarh Circle,DivReportingCircle,Bastar Division,Shivanandashram B.O,494441,BO,Delivery,DANTEWADA,CHHATTISGARH,81.379999999999995,19.140000000000001,likely_swapped
Chattisgarh Circle,DivReportingCircle,Bastar Division,Gondras B.O,494556,BO,Delivery,DANTEWADA,CHHATTISGARH,81.25,18.440000000000001,likely_swapped
Chattisgarh Circle,DivReportingCircle,Bastar Division,Kondasawli B.O,494556,BO,Delivery,DANTEWADA,CHHATTISGARH,81.150000000000006,18.489999999999998,likely_swapped
Chattisgarh Circle,DivReportingCircle,Bastar Division,Gaganpalli B.O,494114,BO,Delivery,RAIPUR,CHHATTISGARH,81.424350000000004,18.018560000000001,likely_swapped
Chattisgarh Circle,DivReportingCircle,Bastar Division,Vikaspalli BO,494777,BO,Delivery,KANKER,CHHATTISGARH,19.052399999999999,18.547999999999998,out_of_bounds
Chattisgarh Circle,DivReportingCircle,Bastar Division,Bafna B.O,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Baniyagaon B.O,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Kibaibalenga B.O,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Kokodi B.O,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Mohlai B.O,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Masora B.O,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Badebendari BO,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Chimadi BO,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Chotebhirawand BO,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Nilji BO,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Rajagaon BO,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Satgaon BO,494226,BO,Delivery,KONDAGAON,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Sirsikalar,494226,BO,Delivery,NA,NA,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Umargaon-A,494226,BO,Delivery,NA,NA,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Chichdongari,494226,BO,Delivery,NA,NA,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Tarasgaon B.O,494336,BO,Delivery,RAIPUR,CHHATTISGARH,0,0,out_of_bounds
Chattisgarh Circle,DivReportingCircle,Bastar Division,Tuyegahan B.O,494336,BO,Delivery,RAIPUR,CHHATTISGARH,0,0,out_of_bounds
Chattisgarh Circle,DivReportingCircle,Bastar Division,Benur B.O,494661,BO,Delivery,NARAYANPUR,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Edka B.O,494661,BO,Delivery,NARAYANPUR,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Gome,494661,BO,Delivery,NARAYANPUR,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Khodgaon,494661,BO,Delivery,NARAYANPUR,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Nelwad,494661,BO,Delivery,NARAYANPUR,CHHATTISGARH,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Karlakha,494661,BO,Delivery,NA,NA,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Gondahoor B.O,494776,BO,Delivery,KANKER,CHHATTISGARH,80.579999999999998,20.129999999999999,likely_swapped
Chattisgarh Circle,DivReportingCircle,Bastar Division,PV 38 B.O,494776,BO,Delivery,KANKER,CHHATTISGARH,80.6053,19.999600000000001,likely_swapped
Chattisgarh Circle,DivReportingCircle,Bastar Division,Pusawand,494226,BO,Delivery,NA,NA,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Kalmanar,494661,BO,Delivery,NA,NA,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Kundla,494661,BO,Delivery,NA,NA,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Pangud,494661,BO,Delivery,NA,NA,NA,NA,missing_pair
Assam Circle,Dibrugarh Region,Tinsukia Division,Deohall TE BO,786183,BO,Delivery,DIBRUGARH,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Balbala Kalapani B.O,783120,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Maladhara B.O,783120,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,THEKENJHORA PT II BO,783339,BO,Delivery,DHUBRI,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Dighali B.O,783123,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Tingba B.O,783123,BO,Non Delivery,DHUBRI,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Lela B.O,783124,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Dhanuagaon B.O,783136,BO,Delivery,SOUTH SALMARA MANCACHAR,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Gaurnagar B.O,783132,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Barjana B.O,783382,BO,Delivery,BONGAIGAON,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Ambari Bazar B.O,783129,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Aolatoli B.O,783129,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Nidanpur B.O,783129,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Takimari B.O,783129,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Kakripara B.O,783131,BO,Delivery,SOUTH SALMARA MANCACHAR,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Patpara B.O,783130,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Simlitola B.O,783130,BO,Delivery,GOALPARA,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Kakaijana B.O,783383,BO,Delivery,BONGAIGAON,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Kokradanga B.O,783128,BO,Delivery,SOUTH SALMARA MANCACHAR,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Muhurirchar B.O,783128,BO,Delivery,SOUTH SALMARA MANCACHAR,ASSAM,NA,NA,missing_pair
Assam Circle,DivReportingCircle,Goalpara Division,Salapara Pt III BO,783128,BO,Delivery,SOUTH SALMARA MANCACHAR,ASSAM,NA,NA,missing_pair
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Baidachak BO,813101,BO,Delivery,BANKA,BIHAR,86.944289999999995,25.02272,likely_swapped
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Ranikita BO,813101,BO,Delivery,BANKA,BIHAR,85.635000000000005,23.364999999999998,likely_swapped
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Sultanpur BO,813101,BO,Delivery,BANKA,BIHAR,85.658000000000001,26.364999999999998,likely_swapped
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,PATHRA,813202,BO,Delivery,BANKA,BIHAR,86.597999999999999,25.568999999999999,likely_swapped
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Serua BO,813104,BO,Delivery,BANKA,BIHAR,25.5550000,26.9890000,out_of_bounds
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Laxmipur Chiraya BO,813108,BO,Delivery,BANKA,BIHAR,86.26455,24.755299999999998,likely_swapped
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Sahjadpur BO,813108,BO,Delivery,BHAGALPUR,BIHAR,86.652240000000006,24.855329999999999,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Bhikhadih BO,813212,BO,Delivery,MUNGER,BIHAR,86.542000000000002,24.254000000000001,likely_swapped
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Afzugaj BO,813213,BO,Delivery,BHAGALPUR,BIHAR,84.424999999999997,24.146999999999998,likely_swapped
